age,gender,height_cm,weight_kg,bmi,bmi_category,fitness_goal,workout_experience,activity_level,equipment_available,equipment_count,has_gym_access,workout_days_per_week,diet_preference,target_split
18,female,160.9,74.7,28.9,overweight,weight_loss,advanced,lightly_active,"dumbbells,resistance_bands",2,False,1,non_vegetarian,full_body
29,male,165.2,64.5,23.6,normal,muscle_gain,beginner,moderately_active,full_gym,1,True,5,non_vegetarian,push_pull_legs
17,male,163.6,66.2,24.7,normal,weight_loss,beginner,moderately_active,none,1,False,6,vegetarian,home_bodyweight
24,male,172.9,86.3,28.9,overweight,weight_loss,intermediate,lightly_active,resistance_bands,1,False,5,non_vegetarian,home_bodyweight
33,female,168.2,67.7,23.9,normal,weight_loss,intermediate,sedentary,"dumbbells,pull_up_bar",2,False,3,non_vegetarian,full_body
16,female,153.0,58.2,24.9,normal,weight_loss,beginner,very_active,none,1,False,2,non_vegetarian,home_bodyweight
20,female,182.0,76.2,23.0,normal,muscle_gain,intermediate,extra_active,dumbbells,1,False,4,vegetarian,upper_lower
23,female,161.5,80.2,30.7,obese,general_fitness,beginner,moderately_active,full_gym,1,True,4,vegetarian,home_bodyweight
17,other,182.1,70.3,21.2,normal,muscle_gain,beginner,sedentary,dumbbells,1,False,4,non_vegetarian,upper_lower
32,male,182.0,90.5,27.3,overweight,muscle_gain,beginner,lightly_active,"dumbbells,barbell",2,False,4,vegetarian,upper_lower
43,male,167.7,78.0,27.7,overweight,weight_loss,intermediate,very_active,"dumbbells,barbell",2,False,3,vegetarian,full_body
33,female,160.6,76.7,29.7,overweight,general_fitness,beginner,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
41,male,167.1,86.1,30.8,obese,muscle_gain,advanced,lightly_active,full_gym,1,True,6,non_vegetarian,push_pull_legs
43,female,158.8,65.8,26.1,overweight,weight_loss,intermediate,moderately_active,none,1,False,3,non_vegetarian,home_bodyweight
20,male,172.1,84.6,28.6,overweight,weight_loss,intermediate,lightly_active,none,1,False,3,non_vegetarian,home_bodyweight
39,male,179.0,88.5,27.6,overweight,maintenance,beginner,lightly_active,none,1,False,4,vegetarian,home_bodyweight
33,female,155.8,49.0,20.2,normal,weight_loss,intermediate,very_active,none,1,False,1,vegetarian,home_bodyweight
27,male,175.6,64.6,20.9,normal,muscle_gain,intermediate,moderately_active,"dumbbells,resistance_bands",2,False,4,vegan,upper_lower
46,female,154.1,47.5,20.0,normal,weight_loss,advanced,lightly_active,"dumbbells,resistance_bands",2,False,4,vegan,upper_lower
24,male,171.1,84.0,28.7,overweight,muscle_gain,beginner,lightly_active,none,1,False,2,vegan,home_bodyweight
28,female,164.1,56.2,20.9,normal,muscle_gain,intermediate,moderately_active,dumbbells,1,False,6,vegetarian,push_pull_legs
26,female,159.8,71.0,27.8,overweight,weight_loss,beginner,moderately_active,full_gym,1,True,5,non_vegetarian,full_body
38,male,174.9,72.6,23.7,normal,weight_loss,beginner,moderately_active,dumbbells,1,False,4,vegetarian,home_bodyweight
36,female,151.2,67.7,29.6,overweight,general_fitness,beginner,moderately_active,full_gym,1,True,5,non_vegetarian,full_body
17,female,161.8,70.1,26.8,overweight,weight_loss,beginner,moderately_active,full_gym,1,True,7,vegetarian,home_bodyweight
35,male,172.6,73.7,24.7,normal,weight_loss,intermediate,lightly_active,resistance_bands,1,False,7,vegetarian,home_bodyweight
21,male,167.6,78.6,28.0,overweight,weight_loss,beginner,lightly_active,resistance_bands,1,False,4,vegan,home_bodyweight
24,female,153.4,52.8,22.4,normal,muscle_gain,beginner,lightly_active,full_gym,1,True,4,vegan,upper_lower
26,female,151.8,50.1,21.7,normal,weight_loss,beginner,sedentary,none,1,False,6,non_vegetarian,home_bodyweight
27,female,160.8,50.9,19.7,normal,muscle_gain,beginner,extra_active,full_gym,1,True,4,non_vegetarian,upper_lower
26,male,174.8,63.7,20.8,normal,weight_loss,beginner,very_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,full_body
30,male,167.8,82.4,29.3,overweight,maintenance,intermediate,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
20,female,157.9,43.6,17.5,underweight,weight_loss,intermediate,moderately_active,none,1,False,2,non_vegetarian,home_bodyweight
38,other,175.3,64.5,21.0,normal,muscle_gain,beginner,moderately_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
22,female,155.4,56.0,23.2,normal,muscle_gain,intermediate,very_active,none,1,False,7,non_vegetarian,home_bodyweight
37,male,158.4,62.2,24.8,normal,weight_loss,beginner,lightly_active,full_gym,1,True,4,non_vegetarian,home_bodyweight
16,female,158.3,58.1,23.2,normal,weight_loss,intermediate,moderately_active,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
35,male,176.0,96.8,31.2,obese,muscle_gain,beginner,moderately_active,"dumbbells,resistance_bands",2,False,3,non_vegetarian,push_pull_legs
37,male,174.0,83.2,27.5,overweight,muscle_gain,intermediate,moderately_active,full_gym,1,True,7,vegetarian,home_bodyweight
20,male,165.8,62.8,22.8,normal,general_fitness,intermediate,moderately_active,"dumbbells,pull_up_bar",2,False,4,vegetarian,upper_lower
31,male,179.7,96.4,29.9,overweight,general_fitness,intermediate,lightly_active,dumbbells,1,False,2,vegetarian,full_body
38,female,166.4,54.2,19.6,normal,weight_loss,advanced,lightly_active,full_gym,1,True,5,vegetarian,bro_split
21,male,174.0,68.0,22.5,normal,muscle_gain,intermediate,extra_active,full_gym,1,True,5,vegetarian,push_pull_legs
19,female,158.7,41.9,16.6,underweight,general_fitness,beginner,moderately_active,"dumbbells,barbell",2,False,3,non_vegetarian,full_body
29,male,175.8,91.9,29.7,overweight,muscle_gain,beginner,lightly_active,"dumbbells,resistance_bands",2,False,2,non_vegetarian,full_body
34,other,176.2,81.1,26.1,overweight,general_fitness,advanced,lightly_active,none,1,False,4,vegan,home_bodyweight
32,male,165.8,41.3,15.0,underweight,weight_loss,intermediate,moderately_active,"dumbbells,barbell",2,False,3,vegetarian,full_body
34,female,158.6,58.8,23.4,normal,muscle_gain,beginner,very_active,none,1,False,2,non_vegetarian,home_bodyweight
41,female,166.3,71.1,25.7,overweight,muscle_gain,beginner,very_active,none,1,False,2,non_vegetarian,home_bodyweight
48,male,168.1,87.0,30.8,obese,weight_loss,intermediate,moderately_active,dumbbells,1,False,5,vegetarian,push_pull_legs
27,female,166.1,43.3,15.7,underweight,weight_loss,beginner,lightly_active,none,1,False,3,vegan,home_bodyweight
32,female,165.0,75.3,27.7,overweight,weight_loss,beginner,lightly_active,dumbbells,1,False,4,vegetarian,home_bodyweight
46,male,170.5,78.0,26.8,overweight,muscle_gain,advanced,lightly_active,none,1,False,3,non_vegetarian,home_bodyweight
31,male,174.2,63.3,20.9,normal,muscle_gain,intermediate,sedentary,full_gym,1,True,4,non_vegetarian,upper_lower
40,male,190.4,60.4,16.7,underweight,weight_loss,beginner,lightly_active,"dumbbells,resistance_bands",2,False,3,vegetarian,full_body
16,female,157.3,61.0,24.7,normal,maintenance,beginner,moderately_active,full_gym,1,True,3,vegetarian,full_body
24,male,170.8,73.1,25.1,overweight,general_fitness,intermediate,sedentary,none,1,False,2,vegetarian,home_bodyweight
39,female,161.6,51.1,19.6,normal,weight_loss,beginner,very_active,resistance_bands,1,False,5,non_vegetarian,home_bodyweight
20,female,160.6,70.4,27.3,overweight,weight_loss,beginner,moderately_active,dumbbells,1,False,3,vegetarian,full_body
36,male,178.9,91.2,28.5,overweight,weight_loss,intermediate,lightly_active,none,1,False,6,non_vegetarian,home_bodyweight
26,male,170.7,63.3,21.7,normal,general_fitness,beginner,lightly_active,"dumbbells,barbell",2,False,2,vegetarian,full_body
26,other,158.8,55.2,21.9,normal,general_fitness,intermediate,moderately_active,none,1,False,3,vegetarian,home_bodyweight
30,female,165.0,56.0,20.6,normal,weight_loss,intermediate,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
17,male,170.4,62.8,21.6,normal,muscle_gain,intermediate,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
35,male,175.1,82.9,27.0,overweight,maintenance,beginner,moderately_active,pull_up_bar,1,False,5,vegetarian,home_bodyweight
41,female,155.9,64.7,26.6,overweight,muscle_gain,beginner,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
30,female,159.2,50.4,19.9,normal,general_fitness,intermediate,sedentary,"dumbbells,barbell",2,False,3,non_vegetarian,push_pull_legs
30,female,168.8,65.1,22.8,normal,weight_loss,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,5,vegetarian,push_pull_legs
19,female,154.0,54.4,22.9,normal,general_fitness,beginner,lightly_active,"dumbbells,resistance_bands",2,False,5,non_vegetarian,full_body
21,male,186.0,81.6,23.6,normal,weight_loss,beginner,lightly_active,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
16,male,174.4,51.5,16.9,underweight,weight_loss,intermediate,lightly_active,none,1,False,4,vegan,home_bodyweight
16,male,184.0,109.6,32.4,obese,weight_loss,beginner,moderately_active,"dumbbells,resistance_bands",2,False,4,vegetarian,home_bodyweight
16,female,158.8,42.2,16.7,underweight,general_fitness,beginner,extra_active,pull_up_bar,1,False,2,vegan,home_bodyweight
20,female,169.2,44.0,15.4,underweight,maintenance,beginner,sedentary,"dumbbells,barbell",2,False,1,non_vegetarian,full_body
36,female,157.9,77.9,31.2,obese,muscle_gain,intermediate,very_active,"dumbbells,barbell",2,False,5,non_vegetarian,push_pull_legs
30,male,177.1,81.7,26.0,overweight,muscle_gain,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,6,non_vegetarian,push_pull_legs
26,male,183.4,71.4,21.2,normal,muscle_gain,advanced,lightly_active,"dumbbells,resistance_bands",2,False,6,vegan,push_pull_legs
24,female,166.1,82.1,29.8,overweight,general_fitness,beginner,moderately_active,none,1,False,5,non_vegetarian,home_bodyweight
19,female,157.1,71.1,28.8,overweight,weight_loss,intermediate,extra_active,none,1,False,3,non_vegetarian,home_bodyweight
27,male,173.6,65.8,21.8,normal,general_fitness,intermediate,lightly_active,full_gym,1,True,7,non_vegetarian,home_bodyweight
30,female,173.6,74.0,24.6,normal,general_fitness,beginner,lightly_active,none,1,False,3,non_vegetarian,home_bodyweight
24,male,170.5,72.8,25.0,overweight,weight_loss,beginner,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
24,other,164.1,52.3,19.4,normal,general_fitness,intermediate,moderately_active,dumbbells,1,False,4,non_vegetarian,upper_lower
23,male,165.0,69.3,25.5,overweight,weight_loss,beginner,very_active,full_gym,1,True,4,non_vegetarian,home_bodyweight
35,female,163.2,43.2,16.2,underweight,maintenance,advanced,very_active,full_gym,1,True,3,vegan,push_pull_legs
38,female,168.0,77.8,27.6,overweight,weight_loss,beginner,sedentary,none,1,False,5,vegan,home_bodyweight
26,male,183.1,79.4,23.7,normal,weight_loss,intermediate,moderately_active,none,1,False,5,vegetarian,home_bodyweight
23,female,154.4,47.3,19.8,normal,general_fitness,beginner,moderately_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
41,male,168.4,56.4,19.9,normal,weight_loss,beginner,moderately_active,full_gym,1,True,7,vegan,home_bodyweight
17,male,173.0,65.1,21.8,normal,muscle_gain,beginner,very_active,"dumbbells,pull_up_bar",2,False,4,vegetarian,upper_lower
16,male,188.0,105.2,29.8,overweight,weight_loss,intermediate,sedentary,"dumbbells,resistance_bands",2,False,6,non_vegetarian,push_pull_legs
29,male,175.0,73.3,23.9,normal,muscle_gain,beginner,moderately_active,resistance_bands,1,False,3,non_vegetarian,home_bodyweight
16,female,160.3,40.9,15.9,underweight,general_fitness,beginner,moderately_active,dumbbells,1,False,4,non_vegetarian,home_bodyweight
32,male,171.0,74.7,25.5,overweight,maintenance,beginner,sedentary,pull_up_bar,1,False,1,non_vegetarian,home_bodyweight
32,female,164.3,53.4,19.8,normal,weight_loss,intermediate,very_active,none,1,False,5,non_vegetarian,home_bodyweight
16,male,168.6,81.7,28.7,overweight,weight_loss,intermediate,lightly_active,"dumbbells,pull_up_bar",2,False,5,vegetarian,push_pull_legs
24,male,172.9,53.1,17.8,underweight,weight_loss,beginner,moderately_active,"dumbbells,resistance_bands",2,False,4,non_vegetarian,home_bodyweight
32,male,172.0,69.4,23.5,normal,muscle_gain,advanced,lightly_active,none,1,False,4,vegan,home_bodyweight
32,female,160.5,75.7,29.4,overweight,weight_loss,beginner,lightly_active,none,1,False,4,non_vegetarian,home_bodyweight
19,female,153.8,69.4,29.3,overweight,weight_loss,beginner,lightly_active,"dumbbells,resistance_bands",2,False,5,vegetarian,full_body
28,male,188.1,74.3,21.0,normal,maintenance,beginner,lightly_active,dumbbells,1,False,5,non_vegetarian,upper_lower
29,female,162.3,76.3,29.0,overweight,weight_loss,beginner,very_active,none,1,False,5,non_vegetarian,home_bodyweight
30,male,186.7,60.0,17.2,underweight,weight_loss,beginner,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
27,female,165.4,65.2,23.8,normal,general_fitness,intermediate,moderately_active,dumbbells,1,False,2,vegetarian,full_body
39,female,167.3,64.0,22.9,normal,weight_loss,beginner,sedentary,none,1,False,5,vegan,home_bodyweight
24,female,160.2,45.6,17.8,underweight,weight_loss,intermediate,lightly_active,"dumbbells,resistance_bands",2,False,4,vegetarian,upper_lower
45,male,188.2,79.8,22.5,normal,weight_loss,intermediate,moderately_active,resistance_bands,1,False,3,vegetarian,home_bodyweight
28,male,185.0,89.1,26.0,overweight,general_fitness,intermediate,moderately_active,none,1,False,6,vegetarian,home_bodyweight
34,male,182.9,93.1,27.8,overweight,maintenance,intermediate,very_active,dumbbells,1,False,6,vegetarian,push_pull_legs
29,female,159.1,73.8,29.2,overweight,muscle_gain,advanced,sedentary,dumbbells,1,False,4,non_vegetarian,push_pull_legs
33,female,164.4,48.5,17.9,underweight,muscle_gain,intermediate,extra_active,full_gym,1,True,5,non_vegetarian,push_pull_legs
17,female,155.4,70.6,29.2,overweight,maintenance,beginner,lightly_active,dumbbells,1,False,6,non_vegetarian,push_pull_legs
16,female,158.0,68.6,27.5,overweight,muscle_gain,intermediate,sedentary,none,1,False,5,vegetarian,home_bodyweight
38,female,167.9,83.4,29.6,overweight,weight_loss,beginner,lightly_active,resistance_bands,1,False,4,non_vegetarian,home_bodyweight
17,female,160.3,66.4,25.8,overweight,maintenance,intermediate,sedentary,dumbbells,1,False,3,non_vegetarian,push_pull_legs
33,female,168.9,52.4,18.4,underweight,maintenance,advanced,lightly_active,none,1,False,5,non_vegetarian,home_bodyweight
29,male,192.1,86.1,23.3,normal,muscle_gain,intermediate,very_active,dumbbells,1,False,5,vegan,push_pull_legs
33,male,177.3,90.7,28.9,overweight,muscle_gain,intermediate,moderately_active,none,1,False,4,non_vegetarian,home_bodyweight
17,male,180.3,80.4,24.7,normal,weight_loss,beginner,sedentary,"dumbbells,barbell",2,False,4,non_vegetarian,home_bodyweight
22,female,152.9,78.7,33.7,obese,weight_loss,intermediate,very_active,none,1,False,5,non_vegetarian,home_bodyweight
46,female,157.2,61.1,24.7,normal,muscle_gain,intermediate,lightly_active,full_gym,1,True,4,non_vegetarian,upper_lower
27,male,170.2,73.6,25.4,overweight,muscle_gain,beginner,sedentary,dumbbells,1,False,5,non_vegetarian,push_pull_legs
16,male,191.5,87.0,23.7,normal,weight_loss,intermediate,very_active,none,1,False,5,non_vegetarian,home_bodyweight
26,male,176.7,73.8,23.6,normal,weight_loss,intermediate,sedentary,resistance_bands,1,False,3,vegan,home_bodyweight
23,female,166.7,72.2,26.0,overweight,muscle_gain,intermediate,lightly_active,dumbbells,1,False,5,non_vegetarian,push_pull_legs
16,male,178.6,70.3,22.0,normal,weight_loss,beginner,lightly_active,none,1,False,3,vegan,home_bodyweight
21,female,162.5,62.6,23.7,normal,general_fitness,beginner,sedentary,full_gym,1,True,3,vegan,full_body
40,female,162.2,46.3,17.6,underweight,muscle_gain,beginner,very_active,full_gym,1,True,2,vegan,full_body
30,male,179.7,62.8,19.4,normal,weight_loss,beginner,very_active,dumbbells,1,False,4,vegetarian,home_bodyweight
32,male,175.5,78.9,25.6,overweight,weight_loss,intermediate,sedentary,none,1,False,7,non_vegetarian,home_bodyweight
35,male,180.4,87.7,26.9,overweight,muscle_gain,beginner,extra_active,full_gym,1,True,7,non_vegetarian,home_bodyweight
24,female,160.8,42.3,16.4,underweight,muscle_gain,beginner,sedentary,none,1,False,5,non_vegetarian,home_bodyweight
36,male,169.1,89.6,31.3,obese,muscle_gain,advanced,sedentary,none,1,False,3,vegetarian,home_bodyweight
19,female,157.3,66.0,26.7,overweight,general_fitness,beginner,lightly_active,none,1,False,5,vegan,home_bodyweight
17,male,178.5,79.5,25.0,overweight,general_fitness,intermediate,very_active,none,1,False,2,non_vegetarian,home_bodyweight
43,female,166.6,73.4,26.4,overweight,muscle_gain,beginner,lightly_active,full_gym,1,True,4,vegetarian,upper_lower
19,female,171.2,60.6,20.7,normal,maintenance,intermediate,lightly_active,full_gym,1,True,6,non_vegetarian,push_pull_legs
36,female,152.7,53.1,22.8,normal,muscle_gain,intermediate,moderately_active,none,1,False,4,vegetarian,home_bodyweight
31,female,156.5,48.0,19.6,normal,general_fitness,beginner,very_active,"dumbbells,resistance_bands",2,False,4,vegetarian,home_bodyweight
27,female,150.9,70.3,30.9,obese,maintenance,advanced,moderately_active,none,1,False,5,vegetarian,home_bodyweight
35,female,161.3,64.3,24.7,normal,weight_loss,beginner,sedentary,none,1,False,7,non_vegetarian,home_bodyweight
33,female,154.0,71.1,30.0,obese,weight_loss,beginner,moderately_active,pull_up_bar,1,False,4,non_vegetarian,home_bodyweight
34,female,153.8,62.1,26.3,overweight,muscle_gain,beginner,sedentary,dumbbells,1,False,3,non_vegetarian,push_pull_legs
16,female,168.5,79.9,28.1,overweight,muscle_gain,beginner,lightly_active,pull_up_bar,1,False,3,non_vegetarian,home_bodyweight
24,female,160.9,68.2,26.3,overweight,muscle_gain,intermediate,sedentary,full_gym,1,True,4,vegetarian,upper_lower
25,female,151.6,53.8,23.4,normal,muscle_gain,beginner,sedentary,"dumbbells,barbell",2,False,2,non_vegetarian,full_body
39,other,164.7,80.4,29.6,overweight,muscle_gain,advanced,moderately_active,full_gym,1,True,5,non_vegetarian,bro_split
22,other,177.1,65.2,20.8,normal,muscle_gain,beginner,extra_active,dumbbells,1,False,7,vegetarian,home_bodyweight
25,male,169.1,72.1,25.2,overweight,weight_loss,beginner,lightly_active,full_gym,1,True,4,vegan,home_bodyweight
20,male,173.5,64.1,21.3,normal,maintenance,advanced,sedentary,none,1,False,3,non_vegetarian,home_bodyweight
